"","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol","entrez"
"ENSG00000206344",10.4053891631994,-0.149054088495698,0.312895605123901,0.273340162274675,0.519622466012727,"HCG27","253018"
"ENSG00000150433",235.18434031666,-0.130837450506133,0.131666068660899,0.273354799559657,0.519622466012727,"TMEM218","219854"
"ENSG00000215325",0.897685883154518,0.0326367118015547,0.310991524776742,0.273425769771765,NA,NA,NA
"ENSG00000240970",13.2103885211086,-0.162486146477939,0.305868677889468,0.273501007355697,0.519845476535165,NA,NA
"ENSG00000057593",5.65751989125017,0.11161292163376,0.316335749129897,0.273638059151354,0.520051038906788,"F7","2155"
"ENSG00000104368",790.159217129826,-0.153195557806445,0.165829842971659,0.27371185638474,0.520108121542754,"PLAT","5327"
"ENSG00000171873",21.4567127188888,-0.16084987027827,0.303442202563353,0.273725903690668,0.520108121542754,"ADRA1D","146"
"ENSG00000236018",3.18962669977447,-0.0958167125860269,0.316075166096131,0.27376746183594,NA,NA,NA
"ENSG00000054690",10.5158807817495,-0.144417868448339,0.313342308174923,0.273998962223495,0.520547352017046,"PLEKHH1","57475"
"ENSG00000170248",4820.87922621456,0.0764395716890015,0.0729526437321528,0.274014922657856,0.520547352017046,"PDCD6IP","10015"
"ENSG00000238271",14.0351834527604,-0.164058809261884,0.304633121073761,0.274061943337347,0.520578316861185,NA,NA
"ENSG00000239415",6.96070753795044,-0.131670313369072,0.317094339590525,0.274089083802538,0.520578316861185,NA,NA
"ENSG00000260879",1.36859399778548,0.0582385106975667,0.312566766035137,0.274095490713015,NA,NA,NA
"ENSG00000182749",384.741603776246,0.121717470598468,0.121397879675413,0.274168735115269,0.52063252817888,"PAQR7","164091"
"ENSG00000166797",367.689828806875,0.125737796495114,0.125903825562178,0.274195202045169,0.52063252817888,"CIAO2A","84191"
"ENSG00000141759",424.343166472621,0.12230346938917,0.121777387051752,0.274236191033241,0.52063252817888,"TXNL4A","10907"
"ENSG00000245598",3.54007698429906,-0.10322491289167,0.317283477851821,0.274244219966636,NA,"DACT3-AS1","100506068"
"ENSG00000176273",198.102421310894,-0.137949673011432,0.142382806394407,0.274247328356979,0.52063252817888,"SLC35G1","159371"
"ENSG00000169760",64.0909087694473,0.179132563395874,0.261849602466307,0.274262294909837,0.52063252817888,"NLGN1","22871"
"ENSG00000225234",14.4903996573163,-0.149795617572509,0.309298390364921,0.274427794954687,0.520891744980448,NA,NA
"ENSG00000153165",464.645872062235,-0.113854438222005,0.112249310463351,0.27449419916038,0.520962833001991,"RGPD3","653489"
"ENSG00000223959",201.107922479683,-0.138030389188743,0.143190242504636,0.274558827766183,0.521030536471703,"AFG3L1P","172"
"ENSG00000225026",4.45251434888553,-0.0867710738852924,0.313559856891275,0.274560878979333,NA,NA,NA
"ENSG00000065548",804.547634181207,-0.102324611598455,0.0994225408751874,0.274647064701911,0.521143022487208,"ZC3H15","55854"
"ENSG00000222954",1.10335826620746,-0.0457487502039353,0.312565398460795,0.274685372618316,NA,NA,NA
"ENSG00000256293",2.69949993350735,0.0903239257619792,0.315986690636312,0.274689173981362,NA,NA,NA
"ENSG00000141314",6.23647660352707,-0.115936188925948,0.316758406648625,0.274776835856335,0.521334287684405,"RHBDL3","162494"
"ENSG00000258679",1.31103494435419,-0.0457478004252035,0.312197857912514,0.274841262905667,NA,NA,NA
"ENSG00000261404",0.894619316670639,0.0331196943569974,0.311155580621273,0.274849176315191,NA,"LOC101928035","101928035"
"ENSG00000167881",1286.10195989056,-0.0858154269937065,0.0899022549203637,0.274869296073316,0.521454729946573,"SRP68","6730"
"ENSG00000178163",451.161724599256,-0.110057623497631,0.107280270372148,0.27492130649308,0.521498417566569,"ZNF518B","85460"
"ENSG00000261019",3.35747948024416,-0.0882304473922071,0.314955628692645,0.275065594700576,NA,NA,NA
"ENSG00000259032",93.3804936256956,-0.163042733542197,0.184358848516749,0.27522724685378,0.522023725085582,NA,NA
"ENSG00000213630",1.37826928303169,-0.0397102254753986,0.310010682108466,0.275235676954655,NA,NA,NA
"ENSG00000163734",3.96069652563848,0.0924253168846099,0.315421156181803,0.275244338322959,NA,"CXCL3","2921"
"ENSG00000146282",1009.37466565353,0.0923393965100128,0.0887403848586707,0.275306311675288,0.522118652222295,"RARS2","57038"
"ENSG00000230964",1.05663656379442,0.043486300714405,0.311234519158187,0.275361327503152,NA,NA,NA
"ENSG00000198625",367.178428495833,-0.127154589617441,0.126681063986304,0.275391858514517,0.522225851207736,"MDM4","4194"
"ENSG00000182902",10.7112364778364,0.153613034808463,0.311296339214225,0.275483048357407,0.522343727306973,"SLC25A18","83733"
"ENSG00000182632",4.06546708565523,-0.0787296375799988,0.312668769142585,0.275642120188223,NA,"CCNYL2","414194"
"ENSG00000132432",479.826430349516,0.135766450322629,0.141465979275734,0.275724583229727,0.522717750681871,"SEC61G","23480"
"ENSG00000257877",20.0595829603146,0.170586966680938,0.295285375412337,0.275738406661794,0.522717750681871,NA,NA
"ENSG00000187889",1.88718030785128,-0.0707152315383441,0.313412638477929,0.27574835837357,NA,"FYB2","199920"
"ENSG00000104783",4.20411536270128,-0.101612626662231,0.31633568349307,0.275795808336042,NA,"KCNN4","3783"
"ENSG00000263812",29.2560401636111,-0.180332209261917,0.268721245705211,0.275855485792937,0.522884610908891,NA,NA
"ENSG00000173890",26.4861143883348,0.17955802100096,0.275671305617024,0.275959062537768,0.522992490712529,"GPR160","26996"
"ENSG00000115361",15.1698996091644,0.161809639744701,0.305300076564413,0.276013023111409,0.522992490712529,"ACADL","33"
"ENSG00000250240",5.0960435277647,0.106526098602126,0.3159514886713,0.276016755205103,0.522992490712529,NA,NA
"ENSG00000214432",3.59345231639663,-0.0835791114334505,0.313740435009182,0.276064093337459,NA,"VPS33B-DT","101926911"
"ENSG00000198477",11.9805817151237,-0.154671220762612,0.309436531741381,0.276066644168151,0.522992490712529,NA,NA
"ENSG00000249609",3.34421944863894,0.0487501427796008,0.309874426499047,0.276099597136296,NA,NA,NA
"ENSG00000184040",3.02832204200885,0.0605679095954907,0.31158295053317,0.276103993312259,NA,NA,NA
"ENSG00000169564",1320.73964877565,0.0938297243987278,0.0907400286316158,0.276130102083747,0.522992490712529,"PCBP1","5093"
"ENSG00000250182",7630.61843116032,-0.0899027606201063,0.0896047481393718,0.276140168329983,0.522992490712529,NA,NA
"ENSG00000123297",167.903696018816,0.139264465056074,0.144276885381416,0.276155337948102,0.522992490712529,"TSFM","10102"
"ENSG00000149968",61.0064936927854,-0.179141363213806,0.232119460661264,0.276165427511759,0.522992490712529,"MMP3","4314"
"ENSG00000255103",864.534951403768,-0.148075003774365,0.161103493094038,0.276207890445392,0.522992490712529,NA,NA
"ENSG00000235552",3887.27609593369,-0.0821432215509788,0.0791029221972704,0.276216037691971,0.522992490712529,NA,NA
"ENSG00000142676",12143.1593864938,-0.0864873083109363,0.0831505547401258,0.276232112467038,0.522992490712529,"RPL11","6135"
"ENSG00000197429",277.318301004928,-0.125876405003965,0.127214069270677,0.276290626793158,0.523025944170043,"IPP","3652"
"ENSG00000155846",4.85675597827706,-0.0984808828198356,0.315368250002478,0.276307915153964,0.523025944170043,"PPARGC1B","133522"
"ENSG00000177971",357.117974169969,0.125957286045089,0.126109343800566,0.276337833131227,0.523027555418459,"IMP3","55272"
"ENSG00000230439",2.20295617796937,0.0583866700154078,0.312283816973768,0.276361006941876,NA,NA,NA
"ENSG00000228013",4.20600907980679,-0.102055657256132,0.316194759395042,0.276389371000104,NA,"IL6R-AS1","101928101"
"ENSG00000249169",1.07308478377188,-0.0558189180530399,0.313631978509953,0.276414759563987,NA,NA,NA
"ENSG00000128482",32.3556763968349,0.181834803181803,0.260199074469596,0.276428429884997,0.523134235717219,"RNF112","7732"
"ENSG00000251695",1.19566621401877,-0.0539392922585756,0.311956304395609,0.276464672991513,NA,NA,NA
"ENSG00000100058",190.469256244158,-0.151642337575057,0.167904267246535,0.276471365591859,0.523134235717219,"CRYBB2P1","1416"
"ENSG00000227354",30.184635030595,-0.170181960309713,0.288739976416343,0.276481415008933,0.523134235717219,"RBM26-AS1","100505538"
"ENSG00000079246",5038.47619355817,0.0764370432117389,0.0718535627284375,0.27657379185309,0.523254001745821,"XRCC5","7520"
"ENSG00000239887",14.06037016972,0.152252352341054,0.308844119510503,0.276710368576425,0.523446306233911,"C1orf226","400793"
"ENSG00000198848",3147.71464363529,-0.0816215184860347,0.0778711830540749,0.27673361738375,0.523446306233911,"CES1","1066"
"ENSG00000273265",3.93897453635076,0.100318042566123,0.316333091113964,0.276749529695505,NA,"CNNM3-DT","100506036"
"ENSG00000224017",3.40738540337968,0.0967504867158658,0.316203035766916,0.27684310686078,NA,"LINC01449","101928773"
"ENSG00000260105",22.825122878696,0.174447455401421,0.289199241804005,0.276882156675686,0.523672222747771,"AOC4P","90586"
"ENSG00000211715",1.92288349897284,-0.0595589490563443,0.311709153420256,0.277101566446875,NA,NA,NA
"ENSG00000267244",17.2213123643641,0.172614199202902,0.293846674228404,0.277106008651557,0.524040517044258,"LOC100288123","100288123"
"ENSG00000231711",156.423867324041,-0.142942328754034,0.150979499887538,0.277175317547305,0.524116505248655,NA,NA
"ENSG00000245680",355.066834851411,-0.117542948321593,0.117082126901129,0.277217231459231,0.524128802438536,"ZNF585B","92285"
"ENSG00000267387",1.27251172292014,-0.0582768120249739,0.312839304519631,0.277241048786594,NA,NA,NA
"ENSG00000172062",698.049052782736,0.103020558295207,0.101448880151151,0.277247845421813,0.524128802438536,"SMN1","6606"
"ENSG00000160214",276.999643549327,0.125494447343973,0.126708802641305,0.277285597675593,0.524128802438536,"RRP1","8568"
"ENSG00000166432",79.1970074238453,-0.172766880640109,0.209560959819671,0.277298332733959,0.524128802438536,"ZMAT1","84460"
"ENSG00000159131",1077.88700343288,0.102666176224859,0.100029468075979,0.277355820395777,0.524149217990629,"GART","2618"
"ENSG00000185495",1.73802438097441,-0.0666908657986453,0.313432051678634,0.277378132018448,NA,NA,NA
"ENSG00000144655",106.479875485945,0.164175725899789,0.188356349407044,0.277381852963824,0.524149217990629,"CSRNP1","64651"
"ENSG00000164117",374.710388115702,0.12734976273927,0.130711824655566,0.277396521225117,0.524149217990629,"FBXO8","26269"
"ENSG00000153982",17.2419498956725,-0.169179371993194,0.296343339142283,0.277518563466622,0.524324761761696,"GDPD1","284161"
"ENSG00000242252",1.33624085021281,-0.0590181270899255,0.313173233567724,0.277654303053276,NA,"BGLAP","632"
"ENSG00000160294",1342.55768402105,0.0889484533816412,0.0843502741008167,0.277691789436974,0.524579027308592,"MCM3AP","8888"
"ENSG00000205456",11.3290173836945,-0.134619377616409,0.32435951638213,0.27771144904644,0.524579027308592,"TP53TG3D","729264"
"ENSG00000228451",86.5993267592093,-0.16246728082615,0.184658527056185,0.277885079420346,0.524851907115536,"SDAD1P1","157489"
"ENSG00000127362",2.14816660998708,0.0749691933673673,0.313714752290805,0.277947517074554,NA,"TAS2R3","50831"
"ENSG00000237533",36.173045994371,-0.181112361856576,0.258964286516312,0.278055773470955,0.525119184281734,NA,NA
"ENSG00000256604",8.67806466498224,-0.0996425427505779,0.312545531882982,0.278096011714806,0.525140060320727,NA,NA
"ENSG00000169991",131.246010189446,-0.152202373319626,0.164352258309389,0.278247127180006,0.525336474418002,"IFFO2","126917"
"ENSG00000248206",3.50986034453817,-0.079034739234095,0.312853726922223,0.278257972310199,NA,NA,NA
"ENSG00000226067",17.9273734405818,-0.17032552083167,0.293957397216719,0.278258416009668,0.525336474418002,NA,NA
"ENSG00000249911",1.93806536109614,-0.065157292969484,0.312771110321835,0.278276309755821,NA,NA,NA
"ENSG00000162174",2.00149127498272,0.0711350590196855,0.313311077235488,0.278367366539547,NA,"ASRGL1","80150"
"ENSG00000119650",302.276434458603,0.128754430784733,0.131447957652895,0.278400429164113,0.52552570404031,"IFT43","112752"
"ENSG00000233230",28.1392699362345,-0.178361158874396,0.274452692475785,0.278432158379413,0.52552570404031,NA,NA
"ENSG00000132792",515.026058490001,0.112232027982964,0.1120367409226,0.278446263327794,0.52552570404031,"CTNNBL1","56259"
"ENSG00000124399",11.5308286208289,-0.15640959703572,0.308092201784346,0.278518878953342,0.525607625368269,NA,NA
"ENSG00000258096",3.70382100912281,0.100643365509711,0.316723965492462,0.27853411010102,NA,NA,NA
"ENSG00000100387",151.040182813925,0.14939811172664,0.160872869432027,0.278597468400831,0.52570034928496,"RBX1","9978"
"ENSG00000231563",4.79298081753903,-0.109836780819246,0.316378990777381,0.278626443877441,0.52570034928496,NA,NA
"ENSG00000198039",40.6910329908676,-0.17981145094329,0.236535596241535,0.278774229876734,0.525875337672222,"ZNF273","10793"
"ENSG00000157741",596.938747731279,-0.100284476327523,0.0987712945929212,0.27877763954959,0.525875337672222,"UBN2","254048"
"ENSG00000236431",10.2660694841085,-0.138760405798575,0.312993947154094,0.27887077243535,0.525936745190242,NA,NA
"ENSG00000215615",194.040638598497,0.147553812715938,0.159023635884101,0.278889950229221,0.525936745190242,NA,NA
"ENSG00000204315",77.3482818558854,-0.164342758600612,0.18878411283464,0.278897878326402,0.525936745190242,"FKBPL","63943"
"ENSG00000152726",4973.62537274057,0.119081879500159,0.119822345187946,0.278979679874131,0.526035875474704,NA,NA
"ENSG00000186301",88.0021807197859,0.163235946276579,0.186396704082268,0.279103559549886,0.526159716319875,NA,NA
"ENSG00000091536",45.4947473517516,-0.178472481476663,0.251398859311764,0.279113832589967,0.526159716319875,"MYO15A","51168"
"ENSG00000127507",31.042669902483,0.180319487758228,0.264740426302164,0.279133080581834,0.526159716319875,"ADGRE2","30817"
"ENSG00000007952",9.80894225185178,0.149556479599645,0.312034175506221,0.279290001402381,0.526400365060693,"NOX1","27035"
"ENSG00000199132",1.28848238695062,-0.0587497478668638,0.312865820703044,0.279291507449872,NA,"MIR450A1","554214"
"ENSG00000207034",1.07275816294041,-0.0504121079457275,0.312379200957419,0.279306292980296,NA,NA,NA
"ENSG00000127554",160.214749995772,0.145935241689547,0.156629713113792,0.279354756806609,0.526467270001899,"GFER","2671"
"ENSG00000227082",3.47085604819304,-0.0672884421572625,0.311524868595237,0.279372214153528,NA,"LINC02798","107985194"
"ENSG00000108947",88.2019298778107,-0.169129451932101,0.202475030320589,0.279386504027585,0.52647196077834,"EFNB3","1949"
"ENSG00000235241",1.49753475776856,0.0627068705266916,0.312640006191167,0.279428084437862,NA,NA,NA
"ENSG00000218426",2179.62597196595,-0.108084741505748,0.107400231829982,0.279745337439266,0.527023024097423,NA,NA
"ENSG00000186298",1955.55367891562,0.0826437596311453,0.0814837921900174,0.279759556980644,0.527023024097423,"PPP1CC","5501"
"ENSG00000163541",753.038347035063,-0.110520017348179,0.109789591524051,0.279766807056718,0.527023024097423,"SUCLG1","8802"
"ENSG00000105708",86.6918349178057,-0.162951752219005,0.185786155026346,0.279845108228472,0.527115343605477,"ZNF14","7561"
"ENSG00000196656",1393.57970289443,-0.0918558668318349,0.088886515303049,0.27992841389986,0.527217069260424,NA,NA
"ENSG00000108395",842.328478074128,-0.108077523343581,0.105839662196954,0.280028528491713,0.527350428223954,"TRIM37","4591"
"ENSG00000157111",41.2280156397394,0.179413486039897,0.250536559977655,0.280072946454696,0.527378882221201,"TMEM171","134285"
"ENSG00000229789",129.938473307499,0.147410845342865,0.158285209183269,0.280113279134025,0.527399638457429,NA,NA
"ENSG00000175087",65.1689099239092,-0.168968328580099,0.201751859710832,0.280313198050666,0.527720829224073,"PDIK1L","149420"
"ENSG00000249937",9.27480414159549,-0.147172249715187,0.312359849626255,0.280355278702951,0.527744835754881,NA,NA
"ENSG00000042062",1504.65802203023,0.110384050462223,0.10973526193373,0.280396521056252,0.527767259402323,"RIPOR3","140876"
"ENSG00000251161",2.74974575517408,0.0648214718955575,0.311529340313971,0.280407604370196,NA,NA,NA
"ENSG00000101421",2232.69920620006,0.0864009758704445,0.0830504556067505,0.28044163382875,0.527796962568196,"CHMP4B","128866"
"ENSG00000153246",1193.1169841609,0.0913524602296204,0.087978807514374,0.280532176852974,0.527912151254175,"PLA2R1","22925"
"ENSG00000144401",145.599471772828,-0.153708250383722,0.170899159290816,0.280774183009316,0.52831231298438,"METTL21A","151194"
"ENSG00000208028",3.87677408719436,-0.0769008698505006,0.312421279962169,0.280876138084245,NA,"MIR616","693201"
"ENSG00000229521",1.14553044580101,-0.0582681547061452,0.313050496335722,0.280979318287692,NA,NA,NA
"ENSG00000155966",2.92519482503862,-0.0637634366949822,0.31383108330973,0.281034238499192,NA,"AFF2","2334"
"ENSG00000112293",1.98905426004154,-0.0669694761653641,0.312771275744765,0.281206659582023,NA,"GPLD1","2822"
"ENSG00000173267",18.5015483120829,-0.169926278810248,0.294094648380736,0.28131248382178,0.529269848796436,"SNCG","6623"
"ENSG00000100023",787.990044797843,-0.114287827350372,0.114871143427378,0.28135701505006,0.529298288427682,"PPIL2","23759"
"ENSG00000176087",976.876434811519,0.0949338684929357,0.0894074888937212,0.281443591792618,0.529405811281243,"SLC35A4","113829"
"ENSG00000206892",1.76874985313599,-0.0583457120349569,0.311689454006009,0.28149623174005,NA,NA,NA
"ENSG00000158163",154.743576521113,0.15942394277929,0.18248183581588,0.281512823159168,0.529480687773186,"DZIP1L","199221"
"ENSG00000271857",5.1151667011458,-0.0964703633095048,0.314335464450367,0.281647867570431,0.529679319509024,NA,NA
"ENSG00000002079",1.42773408312638,-0.0385401463294973,0.309759370867698,0.28175838191338,NA,NA,NA
